brand,name,rarity,item_type,card_number,set_code,psa10_price,min_price,souba,note,url,apparel_id,product_number,priced_at,ask_price,official_name,mintore_name
ポケカ,カビゴン,,single,047/072,20th,,,88888,PSA10成約なし,https://snkrdunk.com/apparels/381469,381469,pkmn-tcg-20th-047,2026-09-25 08:11,88888,カビゴン [20th 047/072](ポケットモンスターカードゲーム「スターターパック」),カビゴン [20th 047/072]
ポケカ,きずぐすり,,single,050/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381472,381472,pkmn-tcg-20th-050,2026-09-23 08:11,,きずぐすり [20th 050/072](ポケットモンスターカードゲーム「スターターパック」),きずぐすり [20th 050/072]
ポケカ,ゴローニャ,,single,035/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381457,381457,pkmn-tcg-20th-035,2026-09-22 08:12,,ゴローニャ [20th 035/072](ポケットモンスターカードゲーム「スターターパック」),ゴローニャ [20th 035/072]
ポケカ,イシツブテ,,single,033/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381455,381455,pkmn-tcg-20th-033,2026-09-20 08:11,,イシツブテ [20th 033/072](ポケットモンスターカードゲーム「スターターパック」),イシツブテ [20th 033/072]
ポケカ,パラス,,single,006/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381434,381434,pkmn-tcg-20th-006,2026-09-20 08:11,,パラス [20th 006/072](ポケットモンスターカードゲーム「スターターパック」),パラス [20th 006/072]
ポケカ,ポケモンいれかえ,,single,058/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381480,381480,pkmn-tcg-20th-058,2026-09-24 08:15,,ポケモンいれかえ [20th 058/072](ポケットモンスターカードゲーム「スターターパック」),ポケモンいれかえ [20th 058/072]
ポケカ,エビワラー,,single,037/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381459,381459,pkmn-tcg-20th-037,2026-09-24 08:15,,エビワラー [20th 037/072](ポケットモンスターカードゲーム「スターターパック」),エビワラー [20th 037/072]
ポケカ,クラッシュハンマー,,single,051/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381473,381473,pkmn-tcg-20th-051,2026-09-24 08:15,,クラッシュハンマー [20th 051/072](ポケットモンスターカードゲーム「スターターパック」),クラッシュハンマー [20th 051/072]
ポケカ,カイロス,,single,009/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381437,381437,pkmn-tcg-20th-009,2026-09-23 08:11,,カイロス [20th 009/072](ポケットモンスターカードゲーム「スターターパック」),カイロス [20th 009/072]
ポケカ,ドードリオ,,single,045/072,20th,,,,PSA10成約なし,https://snkrdunk.com/apparels/381467,381467,pkmn-tcg-20th-045,2026-09-25 08:11,,ドードリオ [20th 045/072](ポケットモンスターカードゲーム「スターターパック」),ドードリオ [20th 045/072]
ポケカ,カメックスEX,,single,073/072,20th,15000,,,直近PSA10販売 2026/03/02,https://snkrdunk.com/apparels/381494,381494,pkmn-tcg-20th-B-073,2026-09-25 08:11,,カメックスEX [20th 073/072](ポケットモンスターカードゲーム「スターターパック カメックスver.」),カメックスEX [20th 073/072]
ポケカ,バリヤード,,single,041/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381463,381463,pkmn-tcg-20th-041,2026-09-21 08:12,,バリヤード [20th 041/072](ポケットモンスターカードゲーム「スターターパック」),バリヤード [20th 041/072]
ポケカ,バタフリー,,single,005/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381433,381433,pkmn-tcg-20th-005,2026-09-19 08:12,,バタフリー [20th 005/072](ポケットモンスターカードゲーム「スターターパック」),バタフリー [20th 005/072]
ポケカ,サナ,,single,064/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381485,381485,pkmn-tcg-20th-064,2026-09-22 08:12,,サナ [20th 064/072](ポケットモンスターカードゲーム「スターターパック」),サナ [20th 064/072]
ポケカ,フシギバナEX,,single,001/072,20th,14000,2300,13000,直近PSA10販売 2026/04/15,https://snkrdunk.com/apparels/381429,381429,pkmn-tcg-20th-001,2026-09-25 08:11,13000,フシギバナEX [20th 001/072](ポケットモンスターカードゲーム「スターターパック」),フシギバナEX [20th 001/072]
ポケカ,ジャッジマン,,single,065/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381486,381486,pkmn-tcg-20th-065,2026-09-23 08:11,,ジャッジマン [20th 065/072](ポケットモンスターカードゲーム「スターターパック」),ジャッジマン [20th 065/072]
ポケカ,ポケモンだいすきクラブ,,single,071/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381492,381492,pkmn-tcg-20th-071,2026-09-22 08:12,,ポケモンだいすきクラブ [20th 071/072](ポケットモンスターカードゲーム「スターターパック」),ポケモンだいすきクラブ [20th 071/072]
ポケカ,パルシェン,,single,076/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381497,381497,pkmn-tcg-20th-B-076,2026-09-20 08:11,,パルシェン [20th 076/072](ポケットモンスターカードゲーム「スターターパック カメックスver.」),パルシェン [20th 076/072]
ポケカ,サイホーン,,single,038/072,20th,,,,PSA10成約なし,https://snkrdunk.com/apparels/381460,381460,pkmn-tcg-20th-038,2026-09-25 08:11,,サイホーン [20th 038/072](ポケットモンスターカードゲーム「スターターパック」),サイホーン [20th 038/072]
ポケカ,ギャロップ,,single,013/072,20th,,,,PSA10成約なし,https://snkrdunk.com/apparels/381439,381439,pkmn-tcg-20th-013,2026-09-25 08:11,,ギャロップ [20th 013/072](ポケットモンスターカードゲーム「スターターパック」),ギャロップ [20th 013/072]
ポケカ,すごいつりざお,,single,054/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381476,381476,pkmn-tcg-20th-054,2026-09-20 08:11,,すごいつりざお [20th 054/072](ポケットモンスターカードゲーム「スターターパック」),すごいつりざお [20th 054/072]
ポケカ,エネルギー回収,,single,048/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381470,381470,pkmn-tcg-20th-048,2026-09-21 08:12,,エネルギー回収 [20th 048/072](ポケットモンスターカードゲーム「スターターパック」),エネルギー回収 [20th 048/072]
ポケカ,フレア団のしたっぱ,,single,069/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381490,381490,pkmn-tcg-20th-069,2026-09-20 08:11,,フレア団のしたっぱ [20th 069/072](ポケットモンスターカードゲーム「スターターパック」),フレア団のしたっぱ [20th 069/072]
ポケカ,ドードー,,single,044/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381466,381466,pkmn-tcg-20th-044,2026-09-24 08:15,,ドードー [20th 044/072](ポケットモンスターカードゲーム「スターターパック」),ドードー [20th 044/072]
ポケカ,メンテナンス,,single,060/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381482,381482,pkmn-tcg-20th-060,2026-09-19 08:12,,メンテナンス [20th 060/072](ポケットモンスターカードゲーム「スターターパック」),メンテナンス [20th 060/072]
ポケカ,シェルダー,,single,075/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381496,381496,pkmn-tcg-20th-B-075,2026-09-19 08:12,,シェルダー [20th 075/072](ポケットモンスターカードゲーム「スターターパック カメックスver.」),シェルダー [20th 075/072]
ポケカ,レッドカード,,single,062/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381484,381484,pkmn-tcg-20th-062,2026-09-21 08:12,,レッドカード [20th 062/072](ポケットモンスターカードゲーム「スターターパック」),レッドカード [20th 062/072]
ポケカ,サワムラー,,single,036/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381458,381458,pkmn-tcg-20th-036,2026-09-23 08:11,,サワムラー [20th 036/072](ポケットモンスターカードゲーム「スターターパック」),サワムラー [20th 036/072]
ポケカ,ポケモンセンターのお姉さん,,single,070/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381491,381491,pkmn-tcg-20th-070,2026-09-21 08:12,,ポケモンセンターのお姉さん [20th 070/072](ポケットモンスターカードゲーム「スターターパック」),ポケモンセンターのお姉さん [20th 070/072]
ポケカ,げんきのかたまり,,single,052/072,20th,,,,PSA10成約なし,https://snkrdunk.com/apparels/381474,381474,pkmn-tcg-20th-052,2026-09-25 08:11,,げんきのかたまり [20th 052/072](ポケットモンスターカードゲーム「スターターパック」),げんきのかたまり [20th 052/072]
ポケカ,ゴースト,,single,025/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381448,381448,pkmn-tcg-20th-025,2026-09-20 08:11,,ゴースト [20th 025/072](ポケットモンスターカードゲーム「スターターパック」),ゴースト [20th 025/072]
ポケカ,ゴルバット,,single,022/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381445,381445,pkmn-tcg-20th-022,2026-09-24 08:15,,ゴルバット [20th 022/072](ポケットモンスターカードゲーム「スターターパック」),ゴルバット [20th 022/072]
ポケカ,ハイパーボール,,single,055/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381477,381477,pkmn-tcg-20th-055,2026-09-21 08:12,,ハイパーボール [20th 055/072](ポケットモンスターカードゲーム「スターターパック」),ハイパーボール [20th 055/072]
ポケカ,ポニータ,,single,012/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381438,381438,pkmn-tcg-20th-012,2026-09-24 08:15,,ポニータ [20th 012/072](ポケットモンスターカードゲーム「スターターパック」),ポニータ [20th 012/072]
ポケカ,ギャラドス,,single,016/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381442,381442,pkmn-tcg-20th-016,2026-09-21 08:12,,ギャラドス [20th 016/072](ポケットモンスターカードゲーム「スターターパック」),ギャラドス [20th 016/072]
ポケカ,MカメックスEX,,single,074/072,20th,49800,54900,40000,直近PSA10販売 2026/07/08,https://snkrdunk.com/apparels/381495,381495,pkmn-tcg-20th-B-074,2026-09-25 08:11,40000,MカメックスEX [20th 074/072](ポケットモンスターカードゲーム「スターターパック カメックスver.」),MカメックスEX [20th 074/072]
ポケカ,プラターヌ博士,,single,067/072,20th,,,,PSA10成約なし,https://snkrdunk.com/apparels/381488,381488,pkmn-tcg-20th-067,2026-09-25 08:11,,プラターヌ博士 [20th 067/072](ポケットモンスターカードゲーム「スターターパック」),プラターヌ博士 [20th 067/072]
ポケカ,ティエルノ,,single,066/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381487,381487,pkmn-tcg-20th-066,2026-09-24 08:15,,ティエルノ [20th 066/072](ポケットモンスターカードゲーム「スターターパック」),ティエルノ [20th 066/072]
ポケカ,ライチュウ,,single,019/072,20th,,,98000,PSA10成約なし,https://snkrdunk.com/apparels/381443,381443,pkmn-tcg-20th-019,2026-09-25 08:11,98000,ライチュウ [20th 019/072](ポケットモンスターカードゲーム「スターターパック」),ライチュウ [20th 019/072]
ポケカ,ダグトリオ,,single,029/072,20th,,2800,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381451,381451,pkmn-tcg-20th-029,2026-09-23 08:11,,ダグトリオ [20th 029/072](ポケットモンスターカードゲーム「スターターパック」),ダグトリオ [20th 029/072]
ポケカ,ブーバー,,single,014/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381440,381440,pkmn-tcg-20th-014,2026-09-19 08:12,,ブーバー [20th 014/072](ポケットモンスターカードゲーム「スターターパック」),ブーバー [20th 014/072]
ポケカ,モンスターボール,,single,061/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381483,381483,pkmn-tcg-20th-061,2026-09-20 08:11,,モンスターボール [20th 061/072](ポケットモンスターカードゲーム「スターターパック」),モンスターボール [20th 061/072]
ポケカ,クラブ,,single,077/072,20th,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381498,381498,pkmn-tcg-20th-B-077,2026-09-21 08:12,,クラブ [20th 077/072](ポケットモンスターカードゲーム「スターターパック カメックスver.」),クラブ [20th 077/072]
ポケカ,ジュカイン R :1ED,,single,006/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381511,381511,pkmn-tcg-XY5-G-006,2026-09-20 08:11,,ジュカイン R :1ED [XY5 006/070](拡張パック「ガイアボルケーノ」),ジュカイン R: 1ED [XY5 006/070]
ポケカ,サイホーン C :1ED,,single,029/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381557,381557,pkmn-tcg-XY5-G-029,2026-09-24 08:15,,サイホーン C :1ED [XY5 029/070](拡張パック「ガイアボルケーノ」),サイホーン C: 1ED [XY5 029/070]
ポケカ,ソルロック C :1ED,,single,038/070,XY5,,7000,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381575,381575,pkmn-tcg-XY5-G-038,2026-09-21 08:12,,ソルロック C :1ED [XY5 038/070](拡張パック「ガイアボルケーノ」),ソルロック C: 1ED [XY5 038/070]
ポケカ,マグカルゴ,U,single,016/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381532,381532,pkmn-tcg-XY5-G-016,2026-09-20 08:11,,マグカルゴ U [XY5 016/070](拡張パック「ガイアボルケーノ」),マグカルゴ U [XY5 016/070]
ポケカ,モジャンボ U :1ED,,single,002/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381503,381503,pkmn-tcg-XY5-G-002,2026-09-19 08:12,,モジャンボ U :1ED [XY5 002/070](拡張パック「ガイアボルケーノ」),モジャンボ U: 1ED [XY5 002/070]
ポケカ,ドサイドン U :1ED,,single,031/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381561,381561,pkmn-tcg-XY5-G-031,2026-09-21 08:12,,ドサイドン U :1ED [XY5 031/070](拡張パック「ガイアボルケーノ」),ドサイドン U: 1ED [XY5 031/070]
ポケカ,ドサイドン R :1ED,,single,032/070,XY5,,25000,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381563,381563,pkmn-tcg-XY5-G-032,2026-09-23 08:11,,ドサイドン R :1ED [XY5 032/070](拡張パック「ガイアボルケーノ」),ドサイドン R: 1ED [XY5 032/070]
ポケカ,サイドン C :1ED,,single,030/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381559,381559,pkmn-tcg-XY5-G-030,2026-09-19 08:12,,サイドン C :1ED [XY5 030/070](拡張パック「ガイアボルケーノ」),サイドン C: 1ED [XY5 030/070]
ポケカ,バルビート,C,single,009/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381518,381518,pkmn-tcg-XY5-G-009,2026-09-20 08:11,,バルビート C [XY5 009/070](拡張パック「ガイアボルケーノ」),バルビート C [XY5 009/070]
ポケカ,アチャモ,C,single,017/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381534,381534,pkmn-tcg-XY5-G-017,2026-09-22 08:12,,アチャモ C [XY5 017/070](拡張パック「ガイアボルケーノ」),アチャモ C [XY5 017/070]
ポケカ,オーロットEX RR :1ED,,single,011/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381521,381521,pkmn-tcg-XY5-G-011,2026-09-23 08:11,,オーロットEX RR :1ED [XY5 011/070](拡張パック「ガイアボルケーノ」),オーロットEX RR: 1ED [XY5 011/070]
ポケカ,イルミーゼ,C,single,010/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381520,381520,pkmn-tcg-XY5-G-010,2026-09-22 08:12,,イルミーゼ C [XY5 010/070](拡張パック「ガイアボルケーノ」),イルミーゼ C [XY5 010/070]
ポケカ,イルミーゼ C :1ED,,single,010/070,XY5,,1000,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381519,381519,pkmn-tcg-XY5-G-010,2026-09-21 08:12,,イルミーゼ C :1ED [XY5 010/070](拡張パック「ガイアボルケーノ」),イルミーゼ C: 1ED [XY5 010/070]
ポケカ,バルビート C :1ED,,single,009/070,XY5,,1199,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381517,381517,pkmn-tcg-XY5-G-009,2026-09-19 08:12,,バルビート C :1ED [XY5 009/070](拡張パック「ガイアボルケーノ」),バルビート C: 1ED [XY5 009/070]
ポケカ,マグカルゴ,U,single,015/070,XY5,,,,PSA10成約なし,https://snkrdunk.com/apparels/381530,381530,pkmn-tcg-XY5-G-015,2026-09-25 08:11,,マグカルゴ U [XY5 015/070](拡張パック「ガイアボルケーノ」),マグカルゴ U [XY5 015/070]
ポケカ,ジュカイン,U,single,005/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381510,381510,pkmn-tcg-XY5-G-005,2026-09-19 08:12,,ジュカイン U [XY5 005/070](拡張パック「ガイアボルケーノ」),ジュカイン U [XY5 005/070]
ポケカ,ドサイドン,U,single,031/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381562,381562,pkmn-tcg-XY5-G-031,2026-09-22 08:12,,ドサイドン U [XY5 031/070](拡張パック「ガイアボルケーノ」),ドサイドン U [XY5 031/070]
ポケカ,モジャンボ,U,single,002/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381504,381504,pkmn-tcg-XY5-G-002,2026-09-20 08:11,,モジャンボ U [XY5 002/070](拡張パック「ガイアボルケーノ」),モジャンボ U [XY5 002/070]
ポケカ,ライボルト,R,single,024/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381548,381548,pkmn-tcg-XY5-G-024,2026-09-22 08:12,,ライボルト R [XY5 024/070](拡張パック「ガイアボルケーノ」),ライボルト R [XY5 024/070]
ポケカ,オーロットEX,RR,single,011/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381522,381522,pkmn-tcg-XY5-G-011,2026-09-24 08:15,,オーロットEX RR [XY5 011/070](拡張パック「ガイアボルケーノ」),オーロットEX RR [XY5 011/070]
ポケカ,ノズパス C :1ED,,single,033/070,XY5,,,,PSA10成約なし,https://snkrdunk.com/apparels/381565,381565,pkmn-tcg-XY5-G-033,2026-09-25 08:11,,ノズパス C :1ED [XY5 033/070](拡張パック「ガイアボルケーノ」),ノズパス C: 1ED [XY5 033/070]
ポケカ,マグカルゴ U :1ED,,single,016/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381531,381531,pkmn-tcg-XY5-G-016,2026-09-19 08:12,,マグカルゴ U :1ED [XY5 016/070](拡張パック「ガイアボルケーノ」),マグカルゴ U: 1ED [XY5 016/070]
ポケカ,ノズパス,C,single,033/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381566,381566,pkmn-tcg-XY5-G-033,2026-09-19 08:12,,ノズパス C [XY5 033/070](拡張パック「ガイアボルケーノ」),ノズパス C [XY5 033/070]
ポケカ,ドサイドン,R,single,032/070,XY5,12800,,,直近PSA10販売 2026/07/16,https://snkrdunk.com/apparels/381564,381564,pkmn-tcg-XY5-G-032,2026-09-25 08:11,,ドサイドン R [XY5 032/070](拡張パック「ガイアボルケーノ」),ドサイドン R [XY5 032/070]
ポケカ,ジュカイン,R,single,006/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381512,381512,pkmn-tcg-XY5-G-006,2026-09-21 08:12,,ジュカイン R [XY5 006/070](拡張パック「ガイアボルケーノ」),ジュカイン R [XY5 006/070]
ポケカ,キノガッサ,U,single,008/070,XY5,,,,PSA10成約なし,https://snkrdunk.com/apparels/381516,381516,pkmn-tcg-XY5-G-008,2026-09-25 08:11,,キノガッサ U [XY5 008/070](拡張パック「ガイアボルケーノ」),キノガッサ U [XY5 008/070]
ポケカ,ニドラン♀,C,single,025/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381550,381550,pkmn-tcg-XY5-G-025,2026-09-24 08:15,,ニドラン♀ C [XY5 025/070](拡張パック「ガイアボルケーノ」),ニドラン♀ C [XY5 025/070]
ポケカ,キノココ,C,single,007/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381514,381514,pkmn-tcg-XY5-G-007,2026-09-23 08:11,,キノココ C [XY5 007/070](拡張パック「ガイアボルケーノ」),キノココ C [XY5 007/070]
ポケカ,キノココ C :1ED,,single,007/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381513,381513,pkmn-tcg-XY5-G-007,2026-09-22 08:12,,キノココ C :1ED [XY5 007/070](拡張パック「ガイアボルケーノ」),キノココ C: 1ED [XY5 007/070]
ポケカ,ニドラン♀ C :1ED,,single,025/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381549,381549,pkmn-tcg-XY5-G-025,2026-09-23 08:11,,ニドラン♀ C :1ED [XY5 025/070](拡張パック「ガイアボルケーノ」),ニドラン♀ C: 1ED [XY5 025/070]
ポケカ,アサナン C :1ED,,single,034/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381567,381567,pkmn-tcg-XY5-G-034,2026-09-20 08:11,,アサナン C :1ED [XY5 034/070](拡張パック「ガイアボルケーノ」),アサナン C: 1ED [XY5 034/070]
ポケカ,ニドリーナ C :1ED,,single,026/070,XY5,,,,PSA10成約なし,https://snkrdunk.com/apparels/381551,381551,pkmn-tcg-XY5-G-026,2026-09-25 08:11,,ニドリーナ C :1ED [XY5 026/070](拡張パック「ガイアボルケーノ」),ニドリーナ C: 1ED [XY5 026/070]
ポケカ,キモリ C :1ED,,single,003/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381505,381505,pkmn-tcg-XY5-G-003,2026-09-21 08:12,,キモリ C :1ED [XY5 003/070](拡張パック「ガイアボルケーノ」),キモリ C: 1ED [XY5 003/070]
ポケカ,ジュカイン U :1ED,,single,005/070,XY5,,,,PSA10成約なし,https://snkrdunk.com/apparels/381509,381509,pkmn-tcg-XY5-G-005,2026-09-25 08:11,,ジュカイン U :1ED [XY5 005/070](拡張パック「ガイアボルケーノ」),ジュカイン U: 1ED [XY5 005/070]
ポケカ,アチャモ C :1ED,,single,018/070,XY5,45000,6980,38000,直近PSA10販売 2026/06/22,https://snkrdunk.com/apparels/381535,381535,pkmn-tcg-XY5-G-018,2026-09-25 08:11,38000,アチャモ C :1ED [XY5 018/070](拡張パック「ガイアボルケーノ」),アチャモ C: 1ED [XY5 018/070]
ポケカ,ラクライ C :1ED,,single,022/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381543,381543,pkmn-tcg-XY5-G-022,2026-09-24 08:15,,ラクライ C :1ED [XY5 022/070](拡張パック「ガイアボルケーノ」),ラクライ C: 1ED [XY5 022/070]
ポケカ,キュウコン,U,single,013/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381526,381526,pkmn-tcg-XY5-G-013,2026-09-21 08:12,,キュウコン U [XY5 013/070](拡張パック「ガイアボルケーノ」),キュウコン U [XY5 013/070]
ポケカ,バクーダEX,RR,single,021/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381542,381542,pkmn-tcg-XY5-G-021,2026-09-23 08:11,,バクーダEX RR [XY5 021/070](拡張パック「ガイアボルケーノ」),バクーダEX RR [XY5 021/070]
ポケカ,ニドクイン,U,single,028/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381556,381556,pkmn-tcg-XY5-G-028,2026-09-23 08:11,,ニドクイン U [XY5 028/070](拡張パック「ガイアボルケーノ」),ニドクイン U [XY5 028/070]
ポケカ,キノガッサ U :1ED,,single,008/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381515,381515,pkmn-tcg-XY5-G-008,2026-09-24 08:15,,キノガッサ U :1ED [XY5 008/070](拡張パック「ガイアボルケーノ」),キノガッサ U: 1ED [XY5 008/070]
ポケカ,ジュプトル C :1ED,,single,004/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381507,381507,pkmn-tcg-XY5-G-004,2026-09-23 08:11,,ジュプトル C :1ED [XY5 004/070](拡張パック「ガイアボルケーノ」),ジュプトル C: 1ED [XY5 004/070]
ポケカ,アチャモ,C,single,018/070,XY5,,7980,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381536,381536,pkmn-tcg-XY5-G-018,2026-09-24 08:15,,アチャモ C [XY5 018/070](拡張パック「ガイアボルケーノ」),アチャモ C [XY5 018/070]
ポケカ,バシャーモ R :1ED,,single,020/070,XY5,,1111,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381539,381539,pkmn-tcg-XY5-G-020,2026-09-20 08:11,,バシャーモ R :1ED [XY5 020/070](拡張パック「ガイアボルケーノ」),バシャーモ R: 1ED [XY5 020/070]
ポケカ,ジュプトル,C,single,004/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381508,381508,pkmn-tcg-XY5-G-004,2026-09-24 08:15,,ジュプトル C [XY5 004/070](拡張パック「ガイアボルケーノ」),ジュプトル C [XY5 004/070]
ポケカ,ロコン C :1ED,,single,012/070,XY5,,14900,,PSA10成約なし,https://snkrdunk.com/apparels/381523,381523,pkmn-tcg-XY5-G-012,2026-09-25 08:11,,ロコン C :1ED [XY5 012/070](拡張パック「ガイアボルケーノ」),ロコン C: 1ED [XY5 012/070]
ポケカ,ラクライ C :1ED,,single,023/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381545,381545,pkmn-tcg-XY5-G-023,2026-09-19 08:12,,ラクライ C :1ED [XY5 023/070](拡張パック「ガイアボルケーノ」),ラクライ C: 1ED [XY5 023/070]
ポケカ,キュウコン U :1ED,,single,013/070,XY5,,14900,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381525,381525,pkmn-tcg-XY5-G-013,2026-09-20 08:11,,キュウコン U :1ED [XY5 013/070](拡張パック「ガイアボルケーノ」),キュウコン U: 1ED [XY5 013/070]
ポケカ,ワカシャモ,C,single,019/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381538,381538,pkmn-tcg-XY5-G-019,2026-09-19 08:12,,ワカシャモ C [XY5 019/070](拡張パック「ガイアボルケーノ」),ワカシャモ C [XY5 019/070]
ポケカ,アサナン,C,single,034/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381568,381568,pkmn-tcg-XY5-G-034,2026-09-21 08:12,,アサナン C [XY5 034/070](拡張パック「ガイアボルケーノ」),アサナン C [XY5 034/070]
ポケカ,チャーレム,R,single,035/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381570,381570,pkmn-tcg-XY5-G-035,2026-09-23 08:11,,チャーレム R [XY5 035/070](拡張パック「ガイアボルケーノ」),チャーレム R [XY5 035/070]
ポケカ,バシャーモ,R,single,020/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381540,381540,pkmn-tcg-XY5-G-020,2026-09-21 08:12,,バシャーモ R [XY5 020/070](拡張パック「ガイアボルケーノ」),バシャーモ R [XY5 020/070]
ポケカ,キモリ,C,single,003/070,XY5,,,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381506,381506,pkmn-tcg-XY5-G-003,2026-09-22 08:12,,キモリ C [XY5 003/070](拡張パック「ガイアボルケーノ」),キモリ C [XY5 003/070]
ポケカ,ワカシャモ C :1ED,,single,019/070,XY5,,,,PSA10成約なし,https://snkrdunk.com/apparels/381537,381537,pkmn-tcg-XY5-G-019,2026-09-25 08:11,,ワカシャモ C :1ED [XY5 019/070](拡張パック「ガイアボルケーノ」),ワカシャモ C: 1ED [XY5 019/070]
ポケカ,ライボルト R :1ED,,single,024/070,XY5,,6000,,取引履歴なし（希少）,https://snkrdunk.com/apparels/381547,381547,pkmn-tcg-XY5-G-024,2026-09-21 08:12,,ライボルト R :1ED [XY5 024/070](拡張パック「ガイアボルケーノ」),ライボルト R: 1ED [XY5 024/070]
